taxa	samplingDate	samplingCountry
hCoV-19/England/NOTT-11621F/2020|EPI_ISL_595312|United_Kingdom|2020-10-19	2020.7978142076502	United_Kingdom
hCoV-19/England/NOTT-116060/2020|EPI_ISL_595302|United_Kingdom|2020-10-18	2020.795081967213	United_Kingdom
hCoV-19/England/NOTT-1161B8/2020|EPI_ISL_595307|United_Kingdom|2020-10-19	2020.7978142076502	United_Kingdom
hCoV-19/England/NOTT-1161D6/2020|EPI_ISL_595308|United_Kingdom|2020-10-19	2020.7978142076502	United_Kingdom
hCoV-19/England/NOTT-1161E5/2020|EPI_ISL_595309|United_Kingdom|2020-10-19	2020.7978142076502	United_Kingdom
hCoV-19/England/NOTT-11624C/2020|EPI_ISL_595313|United_Kingdom|2020-10-19	2020.7978142076502	United_Kingdom
hCoV-19/England/NOTT-1162B5/2020|EPI_ISL_595314|United_Kingdom|2020-10-19	2020.7978142076502	United_Kingdom
hCoV-19/England/NOTT-116367/2020|EPI_ISL_595316|United_Kingdom|2020-10-19	2020.7978142076502	United_Kingdom
hCoV-19/England/NOTT-116C11/2020|EPI_ISL_595323|United_Kingdom|2020-10-19	2020.7978142076502	United_Kingdom
hCoV-19/England/NOTT-116DE1/2020|EPI_ISL_595324|United_Kingdom|2020-10-21	2020.8032786885246	United_Kingdom
hCoV-19/England/NOTT-116EEE/2020|EPI_ISL_595325|United_Kingdom|2020-10-20	2020.8005464480875	United_Kingdom
hCoV-19/England/ALDP-4F8061/2020|EPI_ISL_559148|United_Kingdom|2020-06-24	2020.4781420765028	United_Kingdom
hCoV-19/England/ALDP-5012F5/2020|EPI_ISL_559196|United_Kingdom|2020-06-23	2020.4754098360656	United_Kingdom
hCoV-19/England/PORT-2D1BD8/2020|EPI_ISL_507133|United_Kingdom|2020-04-02	2020.2513661202186	United_Kingdom
hCoV-19/England/QEUH-75872B/2020|EPI_ISL_533003|United_Kingdom|2020-07-11	2020.5245901639344	United_Kingdom
hCoV-19/England/QEUH-7A84F8/2020|EPI_ISL_533170|United_Kingdom|2020-07-12	2020.5273224043715	United_Kingdom
hCoV-19/England/QEUH-95EA84/2020|EPI_ISL_532286|United_Kingdom|2020-08-09	2020.603825136612	United_Kingdom
hCoV-19/England/QEUH-95EE79/2020|EPI_ISL_532418|United_Kingdom|2020-08-06	2020.5956284153006	United_Kingdom
hCoV-19/England/QEUH-9619AF/2020|EPI_ISL_536975|United_Kingdom|2020-08-02	2020.5846994535518	United_Kingdom
hCoV-19/England/QEUH-961D0D/2020|EPI_ISL_536981|United_Kingdom|2020-08-01	2020.5819672131147	United_Kingdom
hCoV-19/England/QEUH-96362E/2020|EPI_ISL_531694|United_Kingdom|2020-08-09	2020.603825136612	United_Kingdom
hCoV-19/Wales/QEUH-96371C/2020|EPI_ISL_531796|United_Kingdom|2020-08-10	2020.6065573770493	United_Kingdom
hCoV-19/England/QEUH-964B79/2020|EPI_ISL_530972|United_Kingdom|2020-08-13	2020.6147540983607	United_Kingdom
hCoV-19/England/QEUH-96A5DF/2020|EPI_ISL_531553|United_Kingdom|2020-08-13	2020.6147540983607	United_Kingdom
hCoV-19/England/ALDP-5A97A5/2020|EPI_ISL_558656|United_Kingdom|2020-06-15	2020.4535519125684	United_Kingdom
hCoV-19/England/QEUH-98F63B/2020|EPI_ISL_539899|United_Kingdom|2020-08-29	2020.6584699453551	United_Kingdom
hCoV-19/England/QEUH-997E56/2020|EPI_ISL_537200|United_Kingdom|2020-08-24	2020.6448087431695	United_Kingdom
hCoV-19/England/QEUH-9B4A13/2020|EPI_ISL_590323|United_Kingdom|2020-08-02	2020.5846994535518	United_Kingdom
hCoV-19/England/BIRM-62813/2020|EPI_ISL_529622|United_Kingdom|2020-08-13	2020.6147540983607	United_Kingdom
hCoV-19/Spain/MD-H12-LP23-5852/2020|EPI_ISL_428679|Spain|2020-03-08	2020.1830601092897	Spain
hCoV-19/Spain/MD-HLP-105-1/2020|EPI_ISL_534330|Spain|2020-05-14	2020.3661202185792	Spain
hCoV-19/Spain/CT-ISCIII-34696/2020|EPI_ISL_539556|Spain|2020-03-02	2020.1666666666667	Spain
hCoV-19/Spain/CL-IBV-97006335/2020|EPI_ISL_537686|Spain|2020-05-13	2020.363387978142	Spain
hCoV-19/Spain/CL-IBV-97006344/2020|EPI_ISL_537690|Spain|2020-06-03	2020.4207650273224	Spain
hCoV-19/Spain/CM-ISCIII-201306/2020|EPI_ISL_455327|Spain|2020-03-02	2020.1666666666667	Spain
hCoV-19/Switzerland/BE-ETHZ-260130_970_C02/2020|EPI_ISL_539435|Switzerland|2020-08-25	2020.6475409836066	Switzerland
hCoV-19/France/ARA97063/2020|EPI_ISL_639989|France|2020-10-29	2020.8251366120219	France
hCoV-19/Belgium/ULG-10544/2020|EPI_ISL_626303|Belgium|2020-10-23	2020.808743169399	Belgium
hCoV-19/Belgium/ULG-10533/2020|EPI_ISL_626325|Belgium|2020-10-23	2020.808743169399	Belgium
hCoV-19/Belgium/ULG-10716/2020|EPI_ISL_641558|Belgium|2020-09-14	2020.7021857923498	Belgium
hCoV-19/Belgium/un-EMC-6/2020/2020|EPI_ISL_722840|Belgium|2020-09-30	2020.7459016393443	Belgium
hCoV-19/Belgium/rega-10021219/2020|EPI_ISL_734487|Belgium|2020-10-02	2020.7513661202186	Belgium
hCoV-19/Belgium/rega-10081250/2020|EPI_ISL_735091|Belgium|2020-10-08	2020.7677595628415	Belgium
hCoV-19/Belgium/rega-10081251/2020|EPI_ISL_735092|Belgium|2020-10-08	2020.7677595628415	Belgium
hCoV-19/Belgium/rega-10151118/2020|EPI_ISL_735098|Belgium|2020-10-15	2020.7868852459017	Belgium
hCoV-19/Belgium/rega-10181076/2020|EPI_ISL_735116|Belgium|2020-10-18	2020.795081967213	Belgium
hCoV-19/Belgium/rega-10181078/2020|EPI_ISL_735118|Belgium|2020-10-16	2020.7896174863388	Belgium
hCoV-19/Belgium/rega-10181113/2020|EPI_ISL_735134|Belgium|2020-10-18	2020.795081967213	Belgium
hCoV-19/Belgium/rega-10191122/2020|EPI_ISL_735153|Belgium|2020-10-19	2020.7978142076502	Belgium
hCoV-19/Belgium/rega-10191128/2020|EPI_ISL_735159|Belgium|2020-10-19	2020.7978142076502	Belgium
hCoV-19/Belgium/rega-09151142/2020|EPI_ISL_738223|Belgium|2020-09-15	2020.704918032787	Belgium
hCoV-19/Belgium/rega-10131360/2020|EPI_ISL_738413|Belgium|2020-10-13	2020.7814207650274	Belgium
hCoV-19/Belgium/rega-10141372/2020|EPI_ISL_738425|Belgium|2020-10-14	2020.7841530054645	Belgium
hCoV-19/Belgium/ULG-10582/2020|EPI_ISL_626264|Belgium|2020-10-23	2020.808743169399	Belgium
hCoV-19/Belgium/ULG-10694/2020|EPI_ISL_636666|Belgium|2020-10-26	2020.8169398907103	Belgium
hCoV-19/Belgium/ULG-10699/2020|EPI_ISL_636671|Belgium|2020-10-26	2020.8169398907103	Belgium
hCoV-19/Belgium/ULG-10701/2020|EPI_ISL_636673|Belgium|2020-10-26	2020.8169398907103	Belgium
hCoV-19/Belgium/ULG-10702/2020|EPI_ISL_636674|Belgium|2020-10-26	2020.8169398907103	Belgium
hCoV-19/Belgium/ULG-10705/2020|EPI_ISL_636677|Belgium|2020-10-26	2020.8169398907103	Belgium
hCoV-19/Belgium/ULG-10634/2020|EPI_ISL_681264|Belgium|2020-10-26	2020.8169398907103	Belgium
hCoV-19/Belgium/ULG-10708/2020|EPI_ISL_681266|Belgium|2020-10-26	2020.8169398907103	Belgium
hCoV-19/Belgium/ULG-10959/2020|EPI_ISL_707738|Belgium|2020-09-07	2020.6830601092897	Belgium
hCoV-19/Belgium/ULG-10963/2020|EPI_ISL_707742|Belgium|2020-09-08	2020.6857923497269	Belgium
hCoV-19/Belgium/rega-0803757/2020|EPI_ISL_734900|Belgium|2020-08-03	2020.5874316939892	Belgium
hCoV-19/Belgium/rega-0909932/2020|EPI_ISL_734921|Belgium|2020-09-09	2020.688524590164	Belgium
hCoV-19/Belgium/rega-0917991/2020|EPI_ISL_734983|Belgium|2020-09-17	2020.7103825136612	Belgium
hCoV-19/Belgium/rega-10191246/2020|EPI_ISL_735167|Belgium|2020-10-19	2020.7978142076502	Belgium
hCoV-19/Belgium/rega-10191268/2020|EPI_ISL_735178|Belgium|2020-10-19	2020.7978142076502	Belgium
hCoV-19/Belgium/rega-10061145/2020|EPI_ISL_738240|Belgium|2020-10-06	2020.7622950819673	Belgium
hCoV-19/Belgium/rega-10141390/2020|EPI_ISL_738442|Belgium|2020-10-14	2020.7841530054645	Belgium
hCoV-19/Belgium/rega-10141395/2020|EPI_ISL_738447|Belgium|2020-10-14	2020.7841530054645	Belgium
hCoV-19/Belgium/rega-10131423/2020|EPI_ISL_738475|Belgium|2020-10-13	2020.7814207650274	Belgium
hCoV-19/Belgium/rega-10131434/2020|EPI_ISL_738486|Belgium|2020-10-13	2020.7814207650274	Belgium
hCoV-19/Belgium/ULG-10458/2020|EPI_ISL_581631|Belgium|2020-08-28	2020.655737704918	Belgium
hCoV-19/Belgium/ULG-10471/2020|EPI_ISL_581641|Belgium|2020-09-22	2020.724043715847	Belgium
hCoV-19/Belgium/ULG-10622/2020|EPI_ISL_626236|Belgium|2020-08-18	2020.6284153005465	Belgium
hCoV-19/Belgium/ULG-10612/2020|EPI_ISL_626247|Belgium|2020-09-04	2020.6748633879781	Belgium
hCoV-19/Belgium/ULG-10646/2020|EPI_ISL_636624|Belgium|2020-10-26	2020.8169398907103	Belgium
hCoV-19/Belgium/ULG-10740/2020|EPI_ISL_641582|Belgium|2020-09-19	2020.7158469945355	Belgium
hCoV-19/Belgium/ULG-10753/2020|EPI_ISL_641595|Belgium|2020-09-19	2020.7158469945355	Belgium
hCoV-19/Belgium/UGent-216/2020|EPI_ISL_717616|Belgium|2020-10-19	2020.7978142076502	Belgium
hCoV-19/Belgium/rega-09241230/2020|EPI_ISL_735039|Belgium|2020-09-24	2020.7295081967213	Belgium
hCoV-19/Belgium/UGent-168/2020|EPI_ISL_634884|Belgium|2020-10-01	2020.7486338797814	Belgium
hCoV-19/Belgium/ULG-10629/2020|EPI_ISL_636608|Belgium|2020-10-26	2020.8169398907103	Belgium
hCoV-19/Belgium/ULG-10630/2020|EPI_ISL_636609|Belgium|2020-10-26	2020.8169398907103	Belgium
hCoV-19/Belgium/ULG-10632/2020|EPI_ISL_636611|Belgium|2020-10-26	2020.8169398907103	Belgium
hCoV-19/Belgium/ULG-10638/2020|EPI_ISL_636616|Belgium|2020-10-26	2020.8169398907103	Belgium
hCoV-19/Belgium/rega-10061029/2020|EPI_ISL_735052|Belgium|2020-10-06	2020.7622950819673	Belgium
hCoV-19/Belgium/rega-10061194/2020|EPI_ISL_735068|Belgium|2020-10-06	2020.7622950819673	Belgium
hCoV-19/Belgium/rega-10071243/2020|EPI_ISL_735078|Belgium|2020-10-07	2020.7650273224044	Belgium
hCoV-19/France/PAC-IHU-1289/2020|EPI_ISL_569108|France|2020-08-18	2020.6284153005465	France
hCoV-19/France/PAC-IHU-1606/2020|EPI_ISL_569224|France|2020-09-03	2020.672131147541	France
hCoV-19/France/OCC-85/2020|EPI_ISL_593893|France|2020-09-30	2020.7459016393443	France
hCoV-19/France/IDF-9230/2020|EPI_ISL_593934|France|2020-09-21	2020.72131147541	France
hCoV-19/France/BFC-9406/2020|EPI_ISL_614283|France|2020-10-06	2020.7622950819673	France
hCoV-19/France/IDF-9449/2020|EPI_ISL_614285|France|2020-10-12	2020.77868852459	France
hCoV-19/France/CVL-9458/2020|EPI_ISL_614286|France|2020-10-14	2020.7841530054645	France
hCoV-19/France/IDF-9462/2020|EPI_ISL_614287|France|2020-10-19	2020.7978142076502	France
hCoV-19/France/CVL-9469/2020|EPI_ISL_614288|France|2020-10-19	2020.7978142076502	France
hCoV-19/France/CVL-9471/2020|EPI_ISL_614289|France|2020-10-19	2020.7978142076502	France
hCoV-19/France/IDF-9475/2020|EPI_ISL_614291|France|2020-10-19	2020.7978142076502	France
hCoV-19/France/GES-9488/2020|EPI_ISL_614292|France|2020-10-22	2020.8060109289618	France
hCoV-19/France/IDF-9492/2020|EPI_ISL_614293|France|2020-10-22	2020.8060109289618	France
hCoV-19/France/PAC-NRC2718/2020|EPI_ISL_639975|France|2020-10-05	2020.75956284153	France
hCoV-19/France/ARA76733/2020|EPI_ISL_639980|France|2020-09-22	2020.724043715847	France
hCoV-19/France/ARA-NRC02745/2020|EPI_ISL_639981|France|2020-10-13	2020.7814207650274	France
hCoV-19/France/PAC-NRC02780/2020|EPI_ISL_639982|France|2020-10-24	2020.811475409836	France
hCoV-19/France/ARA75924/2020|EPI_ISL_639984|France|2020-09-20	2020.7185792349726	France
hCoV-19/France/ARA75981/2020|EPI_ISL_639985|France|2020-09-21	2020.72131147541	France
hCoV-19/France/ARA97420/2020|EPI_ISL_639986|France|2020-10-30	2020.827868852459	France
hCoV-19/France/ARA-NRC2806/2020|EPI_ISL_639988|France|2020-10-30	2020.827868852459	France
hCoV-19/France/ARA-NRC2802/2020|EPI_ISL_639990|France|2020-10-29	2020.8251366120219	France
hCoV-19/France/ARA-NRC02706/2020|EPI_ISL_639991|France|2020-09-30	2020.7459016393443	France
hCoV-19/France/ARA77081/2020|EPI_ISL_639992|France|2020-09-23	2020.7267759562842	France
hCoV-19/France/PAC-NRC2803/2020|EPI_ISL_639996|France|2020-10-26	2020.8169398907103	France
hCoV-19/France/PAC-NRC02800/2020|EPI_ISL_639997|France|2020-10-19	2020.7978142076502	France
hCoV-19/France/CVL-IPP9550/2020|EPI_ISL_660323|France|2020-10-27	2020.8196721311476	France
hCoV-19/France/ARA-75253/2020|EPI_ISL_683398|France|2020-09-19	2020.7158469945355	France
hCoV-19/France/BRE-IPP9969/2020|EPI_ISL_718228|France|2020-10-27	2020.8196721311476	France
hCoV-19/France/BRE-IPP9972/2020|EPI_ISL_718231|France|2020-10-24	2020.811475409836	France
hCoV-19/France/BRE-IPP9973/2020|EPI_ISL_718232|France|2020-10-24	2020.811475409836	France
hCoV-19/France/BRE-IPP9976/2020|EPI_ISL_718234|France|2020-10-25	2020.8142076502731	France
hCoV-19/France/BRE-IPP9980/2020|EPI_ISL_718237|France|2020-10-08	2020.7677595628415	France
hCoV-19/France/BRE-IPP9982/2020|EPI_ISL_718239|France|2020-10-23	2020.808743169399	France
hCoV-19/France/BRE-IPP9984/2020|EPI_ISL_718241|France|2020-10-03	2020.7540983606557	France
hCoV-19/France/BRE-IPP9986/2020|EPI_ISL_718242|France|2020-10-17	2020.792349726776	France
hCoV-19/France/BRE-IPP9989/2020|EPI_ISL_718244|France|2020-10-10	2020.7732240437158	France
hCoV-19/France/BRE-IPP9990/2020|EPI_ISL_718245|France|2020-10-17	2020.792349726776	France
hCoV-19/France/BRE-IPP9992/2020|EPI_ISL_718246|France|2020-10-10	2020.7732240437158	France
hCoV-19/France/BRE-IPP9994/2020|EPI_ISL_718247|France|2020-10-30	2020.827868852459	France
hCoV-19/France/BRE-IPP9996/2020|EPI_ISL_718249|France|2020-10-27	2020.8196721311476	France
hCoV-19/France/ARA-96015/2020|EPI_ISL_732700|France|2020-10-28	2020.8224043715848	France
hCoV-19/France/ARA-96089/2020|EPI_ISL_732701|France|2020-10-28	2020.8224043715848	France
hCoV-19/France/ARA-96707/2020|EPI_ISL_732702|France|2020-10-29	2020.8251366120219	France
hCoV-19/France/ARA-SC713/2020|EPI_ISL_745312|France|2020-10-24	2020.811475409836	France
hCoV-19/France/OCC-128/2020|EPI_ISL_751448|France|2020-10-30	2020.827868852459	France
hCoV-19/France/OCC-158/2020|EPI_ISL_751477|France|2020-10-13	2020.7814207650274	France
hCoV-19/France/OCC-161/2020|EPI_ISL_751480|France|2020-10-09	2020.7704918032787	France
hCoV-19/France/OCC-162/2020|EPI_ISL_751481|France|2020-10-23	2020.808743169399	France
hCoV-19/France/OCC-164/2020|EPI_ISL_751483|France|2020-10-29	2020.8251366120219	France
hCoV-19/France/OCC-168/2020|EPI_ISL_751487|France|2020-10-16	2020.7896174863388	France
hCoV-19/France/OCC-169/2020|EPI_ISL_751488|France|2020-10-19	2020.7978142076502	France
hCoV-19/France/OCC-170/2020|EPI_ISL_751489|France|2020-10-24	2020.811475409836	France
hCoV-19/France/OCC-171/2020|EPI_ISL_751490|France|2020-10-30	2020.827868852459	France
hCoV-19/France/OCC-177/2020|EPI_ISL_751495|France|2020-10-05	2020.75956284153	France
hCoV-19/France/OCC-178/2020|EPI_ISL_751496|France|2020-10-09	2020.7704918032787	France
hCoV-19/France/OCC-181/2020|EPI_ISL_751499|France|2020-10-01	2020.7486338797814	France
hCoV-19/France/OCC-183/2020|EPI_ISL_754137|France|2020-10-27	2020.8196721311476	France
hCoV-19/France/BRE-9495/2020|EPI_ISL_623096|France|2020-10-22	2020.8060109289618	France
hCoV-19/France/GES-9483/2020|EPI_ISL_623097|France|2020-10-20	2020.8005464480875	France
hCoV-19/France/ARA-CDP82137/2020|EPI_ISL_623098|France|2020-09-08	2020.6857923497269	France
hCoV-19/France/ARA-CDP24988/2020|EPI_ISL_623099|France|2020-09-23	2020.7267759562842	France
hCoV-19/France/ARA93756/2020|EPI_ISL_640000|France|2020-10-24	2020.811475409836	France
hCoV-19/France/ARA97293/2020|EPI_ISL_640001|France|2020-10-29	2020.8251366120219	France
hCoV-19/France/OCC-NRC02765/2020|EPI_ISL_640002|France|2020-10-19	2020.7978142076502	France
hCoV-19/France/ARA93309/2020|EPI_ISL_640003|France|2020-10-24	2020.811475409836	France
hCoV-19/France/ARA93996/2020|EPI_ISL_640004|France|2020-10-25	2020.8142076502731	France
hCoV-19/France/ARA-NRC02786/2020|EPI_ISL_640005|France|2020-10-26	2020.8169398907103	France
hCoV-19/France/OCC-NRC02755/2020|EPI_ISL_640006|France|2020-10-15	2020.7868852459017	France
hCoV-19/France/ARA97048/2020|EPI_ISL_640007|France|2020-10-29	2020.8251366120219	France
hCoV-19/France/ARA97376/2020|EPI_ISL_640008|France|2020-10-30	2020.827868852459	France
hCoV-19/France/ARA93759/2020|EPI_ISL_640009|France|2020-10-24	2020.811475409836	France
hCoV-19/France/ARA97311/2020|EPI_ISL_640010|France|2020-10-29	2020.8251366120219	France
hCoV-19/France/ARA94189/2020|EPI_ISL_640013|France|2020-10-25	2020.8142076502731	France
hCoV-19/France/ARA93236/2020|EPI_ISL_640014|France|2020-10-23	2020.808743169399	France
hCoV-19/France/PAC-MEPHI-2133/2020|EPI_ISL_644383|France|2020-09-28	2020.74043715847	France
hCoV-19/France/PAC-MEPHI-2328/2020|EPI_ISL_644385|France|2020-10-08	2020.7677595628415	France
hCoV-19/France/PAC-MEPHI-2196/2020|EPI_ISL_644386|France|2020-09-30	2020.7459016393443	France
hCoV-19/France/PAC-MEPHI-1671/2020|EPI_ISL_644416|France|2020-09-14	2020.7021857923498	France
hCoV-19/France/PAC-MEPHI-1674/2020|EPI_ISL_644418|France|2020-09-14	2020.7021857923498	France
hCoV-19/France/PAC-MEPHI-1678/2020|EPI_ISL_644422|France|2020-09-14	2020.7021857923498	France
hCoV-19/France/PAC-MEPHI-1697/2020|EPI_ISL_644425|France|2020-09-18	2020.7131147540983	France
hCoV-19/France/PAC-MEPHI-1703/2020|EPI_ISL_644427|France|2020-09-17	2020.7103825136612	France
hCoV-19/France/PAC-MEPHI-1724/2020|EPI_ISL_644433|France|2020-09-17	2020.7103825136612	France
hCoV-19/France/PAC-MEPHI-2128/2020|EPI_ISL_644504|France|2020-09-27	2020.7377049180327	France
hCoV-19/France/PAC-MEPHI-2132/2020|EPI_ISL_644505|France|2020-09-25	2020.7322404371585	France
hCoV-19/France/PAC-MEPHI-2135/2020|EPI_ISL_644506|France|2020-09-23	2020.7267759562842	France
hCoV-19/France/PAC-MEPHI-2144/2020|EPI_ISL_644510|France|2020-09-28	2020.74043715847	France
hCoV-19/France/PAC-MEPHI-2147/2020|EPI_ISL_644511|France|2020-09-24	2020.7295081967213	France
hCoV-19/France/PAC-MEPHI-2151/2020|EPI_ISL_644513|France|2020-09-23	2020.7267759562842	France
hCoV-19/France/PAC-MEPHI-2155/2020|EPI_ISL_644516|France|2020-09-25	2020.7322404371585	France
hCoV-19/France/PAC-MEPHI-2165/2020|EPI_ISL_644519|France|2020-09-28	2020.74043715847	France
hCoV-19/France/PAC-MEPHI-2166/2020|EPI_ISL_644520|France|2020-09-29	2020.7431693989072	France
hCoV-19/France/PAC-MEPHI-2172/2020|EPI_ISL_644521|France|2020-09-25	2020.7322404371585	France
hCoV-19/France/PAC-MEPHI-2180/2020|EPI_ISL_644523|France|2020-09-26	2020.7349726775956	France
hCoV-19/France/PAC-MEPHI-2181/2020|EPI_ISL_644524|France|2020-09-28	2020.74043715847	France
hCoV-19/France/PAC-MEPHI-2207/2020|EPI_ISL_644526|France|2020-10-01	2020.7486338797814	France
hCoV-19/France/PAC-MEPHI-2221/2020|EPI_ISL_644528|France|2020-10-02	2020.7513661202186	France
hCoV-19/France/PAC-MEPHI-2289/2020|EPI_ISL_644534|France|2020-10-06	2020.7622950819673	France
hCoV-19/France/PAC-MEPHI-2295/2020|EPI_ISL_644535|France|2020-10-06	2020.7622950819673	France
hCoV-19/France/PAC-MEPHI-2304/2020|EPI_ISL_644536|France|2020-10-07	2020.7650273224044	France
hCoV-19/France/PAC-MEPHI-2308/2020|EPI_ISL_644537|France|2020-10-07	2020.7650273224044	France
hCoV-19/France/PAC-MEPHI-2321/2020|EPI_ISL_644539|France|2020-10-08	2020.7677595628415	France
hCoV-19/France/PAC-MEPHI-2344/2020|EPI_ISL_644542|France|2020-10-08	2020.7677595628415	France
hCoV-19/France/PAC-MEPHI-2369/2020|EPI_ISL_644544|France|2020-10-09	2020.7704918032787	France
hCoV-19/France/PAC-MEPHI-2375/2020|EPI_ISL_644547|France|2020-10-10	2020.7732240437158	France
hCoV-19/France/PAC-MEPHI-2376/2020|EPI_ISL_644548|France|2020-10-10	2020.7732240437158	France
hCoV-19/France/PAC-MEPHI-2385/2020|EPI_ISL_644550|France|2020-10-11	2020.775956284153	France
hCoV-19/France/PAC-MEPHI-2388/2020|EPI_ISL_644551|France|2020-10-12	2020.77868852459	France
hCoV-19/France/PAC-MEPHI-2389/2020|EPI_ISL_644552|France|2020-10-12	2020.77868852459	France
hCoV-19/France/PAC-MEPHI-2390/2020|EPI_ISL_644553|France|2020-10-12	2020.77868852459	France
hCoV-19/France/PAC-MEPHI-2393/2020|EPI_ISL_644554|France|2020-10-12	2020.77868852459	France
hCoV-19/France/PAC-MEPHI-2394/2020|EPI_ISL_644555|France|2020-10-12	2020.77868852459	France
hCoV-19/France/PAC-MEPHI-2400/2020|EPI_ISL_644556|France|2020-10-13	2020.7814207650274	France
hCoV-19/France/PAC-MEPHI-2401/2020|EPI_ISL_644557|France|2020-10-13	2020.7814207650274	France
hCoV-19/France/ARA-64054/2020|EPI_ISL_683379|France|2020-08-26	2020.6502732240438	France
hCoV-19/France/ARA-57686/2020|EPI_ISL_692733|France|2020-08-02	2020.5846994535518	France
hCoV-19/France/ARA-70123/2020|EPI_ISL_692745|France|2020-09-09	2020.688524590164	France
hCoV-19/France/ARA-63103/2020|EPI_ISL_692759|France|2020-08-23	2020.6420765027322	France
hCoV-19/France/ARA-72249/2020|EPI_ISL_693488|France|2020-09-14	2020.7021857923498	France
hCoV-19/France/ARA-70764/2020|EPI_ISL_693491|France|2020-09-10	2020.691256830601	France
hCoV-19/France/ARA-71554/2020|EPI_ISL_693495|France|2020-09-12	2020.6967213114754	France
hCoV-19/France/ARA-74594/2020|EPI_ISL_693500|France|2020-09-17	2020.7103825136612	France
hCoV-19/France/ARA-75471/2020|EPI_ISL_693501|France|2020-09-20	2020.7185792349726	France
hCoV-19/France/ARA-76532/2020|EPI_ISL_693505|France|2020-09-22	2020.724043715847	France
hCoV-19/France/ARA-78043/2020|EPI_ISL_693513|France|2020-09-24	2020.7295081967213	France
hCoV-19/France/BRE-IPP9946/2020|EPI_ISL_693760|France|2020-09-09	2020.688524590164	France
hCoV-19/France/BRE-IPP9957/2020|EPI_ISL_693764|France|2020-10-18	2020.795081967213	France
hCoV-19/France/BRE-IPP9961/2020|EPI_ISL_693765|France|2020-10-16	2020.7896174863388	France
hCoV-19/France/HDF-IPP9591/2020|EPI_ISL_693773|France|2020-10-23	2020.808743169399	France
hCoV-19/France/ARA-83616/2020|EPI_ISL_732695|France|2020-09-26	2020.7349726775956	France
hCoV-19/France/ARA-86645/2020|EPI_ISL_732697|France|2020-10-13	2020.7814207650274	France
hCoV-19/France/ARA-87533/2020|EPI_ISL_732698|France|2020-10-14	2020.7841530054645	France
hCoV-19/France/ARA-95401/2020|EPI_ISL_732699|France|2020-10-27	2020.8196721311476	France
hCoV-19/France/ARA-SC717/2020|EPI_ISL_745315|France|2020-09-01	2020.6666666666667	France
hCoV-19/France/PAC-IHU-1166/2020|EPI_ISL_569070|France|2020-08-14	2020.6174863387978	France
hCoV-19/France/PAC-IHU-1251/2020|EPI_ISL_569097|France|2020-08-17	2020.6256830601094	France
hCoV-19/France/ARA-CDP82221/2020|EPI_ISL_623101|France|2020-09-08	2020.6857923497269	France
hCoV-19/France/IDF-IPP9453/2020|EPI_ISL_623103|France|2020-10-15	2020.7868852459017	France
hCoV-19/France/PAC-MEPHI-2312/2020|EPI_ISL_644390|France|2020-10-07	2020.7650273224044	France
hCoV-19/France/PAC-MEPHI-1752/2020|EPI_ISL_644392|France|2020-09-19	2020.7158469945355	France
hCoV-19/France/PAC-MEPHI-1665/2020|EPI_ISL_644393|France|2020-09-15	2020.704918032787	France
hCoV-19/France/PAC-MEPHI-2361/2020|EPI_ISL_644399|France|2020-10-09	2020.7704918032787	France
hCoV-19/France/PAC-MEPHI-1736/2020|EPI_ISL_644437|France|2020-09-16	2020.707650273224	France
hCoV-19/France/PAC-MEPHI-1764/2020|EPI_ISL_644445|France|2020-09-19	2020.7158469945355	France
hCoV-19/France/PAC-MEPHI-1902/2020|EPI_ISL_644454|France|2020-08-26	2020.6502732240438	France
hCoV-19/France/PAC-MEPHI-1972/2020|EPI_ISL_644466|France|2020-08-28	2020.655737704918	France
hCoV-19/France/PAC-MEPHI-1980/2020|EPI_ISL_644468|France|2020-08-28	2020.655737704918	France
hCoV-19/France/PAC-MEPHI-2054/2020|EPI_ISL_644484|France|2020-08-31	2020.6639344262296	France
hCoV-19/France/PAC-MEPHI-2071/2020|EPI_ISL_644490|France|2020-09-23	2020.7267759562842	France
hCoV-19/France/PAC-MEPHI-2101/2020|EPI_ISL_644496|France|2020-09-23	2020.7267759562842	France
hCoV-19/France/PAC-MEPHI-2103/2020|EPI_ISL_644497|France|2020-09-26	2020.7349726775956	France
hCoV-19/France/PAC-MEPHI-2402/2020|EPI_ISL_644558|France|2020-10-13	2020.7814207650274	France
hCoV-19/France/PAC-MEPHI-2411/2020|EPI_ISL_644560|France|2020-10-13	2020.7814207650274	France
hCoV-19/France/PAC-MEPHI-2414/2020|EPI_ISL_644562|France|2020-10-14	2020.7841530054645	France
hCoV-19/France/PAC-MEPHI-2416/2020|EPI_ISL_644563|France|2020-10-14	2020.7841530054645	France
hCoV-19/France/OCC-98/2020|EPI_ISL_671945|France|2020-10-05	2020.75956284153	France
hCoV-19/France/OCC-101/2020|EPI_ISL_671947|France|2020-10-22	2020.8060109289618	France
hCoV-19/France/OCC-107/2020|EPI_ISL_671953|France|2020-10-22	2020.8060109289618	France
hCoV-19/France/OCC-109/2020|EPI_ISL_671955|France|2020-10-23	2020.808743169399	France
hCoV-19/France/OCC-110/2020|EPI_ISL_671956|France|2020-10-23	2020.808743169399	France
hCoV-19/France/OCC-111/2020|EPI_ISL_671957|France|2020-10-22	2020.8060109289618	France
